,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,policy_on,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
482,Hawaii,2013,1,263,2410,1502,9301,5126,0.0,0,0,,,,,,,,,,,,0.0,2013-01-01,,9301,9301,9301,9301,0,2013-Q1,0.0,5126
483,Hawaii,2013,2,279,2530,1501,9686,5376,0.0,0,0,,,,,,,,,,,,0.0,2013-07-01,,9686,9686,9686,9686,0,2013-Q3,0.0,5376
484,Hawaii,2014,1,291,2432,1425,9264,5116,0.0,0,0,,,,,,,,,,,,0.0,2014-01-01,,9264,9264,9264,9264,0,2014-Q1,0.0,5116
485,Hawaii,2014,2,267,2449,1339,9286,5231,0.0,0,0,,,,,,,,,,,,0.0,2014-07-01,,9286,9286,9286,9286,0,2014-Q3,0.0,5231
486,Hawaii,2015,1,297,2304,1344,8921,4976,0.0,0,0,,,,15.0,11.0,18.0,10.0,38.0,31.0,48.0,,0.0,2015-01-01,17.0,8921,8921,8921,8921,0,2015-Q1,0.0,4976
487,Hawaii,2015,2,282,2499,1431,9499,5287,0.0,0,0,,,,,,36.0,,51.0,37.0,60.0,,0.0,2015-07-01,23.0,9499,9499,9499,9499,0,2015-Q3,0.0,5287
488,Hawaii,2016,1,223,1816,1393,8899,5467,0.0,0,0,,,,,,,,,,,0.0,0.0,2016-01-01,,8899,8899,8899,8899,0,2016-Q1,0.0,5467
489,Hawaii,2016,2,240,1833,1373,9160,5714,0.0,0,0,,,,,,,,,,,0.0,0.0,2016-07-01,,9160,9160,9160,9160,0,2016-Q3,0.0,5714
490,Hawaii,2017,1,217,1731,1294,8609,5367,0.0,0,0,,,,,,,,,,,0.0,0.0,2017-01-01,,8609,8609,8609,8609,0,2017-Q1,0.0,5367
491,Hawaii,2017,2,189,1676,1378,8908,5665,0.0,0,0,,,,,,,,,,,0.0,0.0,2017-07-01,,8908,8908,8908,8908,0,2017-Q3,0.0,5665
492,Hawaii,2018,1,216,1652,1265,8376,5243,0.0,0,0,,,10.0,,14.0,25.0,10.0,43.0,33.0,53.0,0.0,0.0,2018-01-01,20.0,8376,8376,8376,8376,0,2018-Q1,0.0,5243
493,Hawaii,2018,2,208,1636,1315,8596,5437,0.0,0,0,,,,11.0,11.0,39.0,,54.0,33.0,63.0,0.0,0.0,2018-07-01,30.0,8596,8596,8596,8596,0,2018-Q3,0.0,5437
494,Hawaii,2019,1,212,1620,1253,8191,5106,0.0,0,0,,,,,,,,,,,0.0,0.0,2019-01-01,,8191,8191,8191,8191,0,2019-Q1,0.0,5106
495,Hawaii,2019,2,217,1603,1336,8606,5450,0.0,0,0,,,,,,,,,,,0.0,0.0,2019-07-01,,8606,8606,8606,8606,0,2019-Q3,0.0,5450
496,Hawaii,2020,1,181,1517,1307,7837,4832,0.0,0,0,,,,,,,,,,,0.0,0.0,2020-01-01,,7837,7837,7837,7837,0,2020-Q1,0.0,4832
497,Hawaii,2020,2,202,1543,1316,7948,4887,0.0,0,0,,,,,,,,,,,0.0,0.0,2020-07-01,,7948,7948,7948,7948,0,2020-Q3,0.0,4887
498,Hawaii,2021,1,162,1457,1285,7561,4657,0.0,0,0,,,,,,,,,,,0.0,0.0,2021-01-01,,7561,7561,7561,7561,0,2021-Q1,0.0,4657
499,Hawaii,2021,2,180,1561,1376,8059,4942,0.0,0,0,,,,,,,,,,,0.0,0.0,2021-07-01,,8059,8059,8059,8059,0,2021-Q3,0.0,4942
500,Hawaii,2022,1,162,1427,1308,7660,4763,0.0,0,0,,,,,,,,,,,0.0,0.0,2022-01-01,,7660,7660,7660,7660,0,2022-Q1,0.0,4763
501,Hawaii,2022,2,164,1469,1393,7875,4849,0.0,0,0,,,,,,,,,,,0.0,0.0,2022-07-01,,7875,7875,7875,7875,0,2022-Q3,0.0,4849
502,Hawaii,2023,1,167,1442,1248,7370,4513,0.0,0,0,,,,,,,,,,,0.0,0.0,2023-01-01,,7370,7370,7370,7370,0,2023-Q1,0.0,4513
503,Hawaii,2023,2,146,1364,1362,7438,4566,0.0,0,0,,,,,,,,,,,0.0,0.0,2023-07-01,,7438,7438,7438,7438,0,2023-Q3,0.0,4566
522,Idaho,2012,1,89,9090,1710,11344,455,1.0,1,1,1.0,,,37.0,,,15.0,34.0,33.0,49.0,,0.0,2012-01-01,16.0,11344,11344,11344,11344,0,2012-Q1,0.0,455
523,Idaho,2012,2,93,9319,1786,11619,421,1.0,1,1,1.0,,,50.0,20.0,,23.0,51.0,52.0,74.0,,0.0,2012-07-01,22.0,11619,11619,11619,11619,0,2012-Q3,0.0,421
